DistNumber,Year,CycleSwitch,AfterSwitch,AvgSalary
4821900,2003,0,0,40935.96633
4821900,2004,0,0,40652.39358
4821900,2005,0,0,39493.2933
4821900,2006,0,0,41122.68776
4821900,2007,0,1,40036.10859
4821900,2008,0,1,39071.99016
4821900,2009,0,1,41453.51813
4821930,2003,0,0,43314.58684
4821930,2004,0,0,40843.93653
4821930,2005,0,0,40325.99539
4821930,2006,0,0,42112.74146
4821930,2007,0,1,41237.08761
4821930,2008,0,1,43206.00049
4821930,2009,0,1,43655.18163
4821960,2003,0,0,43063.01095
4821960,2004,0,0,42607.48712
4821960,2005,0,0,43062.80561
4821960,2006,0,0,43664.59167
4821960,2007,0,1,43211.60466
4821960,2008,0,1,42094.99367
4821960,2009,0,1,43842.89012
4821990,2003,0,0,41508.07022
4821990,2004,0,0,41428.73825
4821990,2005,0,0,38776.10119
4821990,2006,0,0,39497.7002
4821990,2007,0,1,38969.02226
4821990,2008,0,1,36357.98776
4821990,2009,0,1,37804.30632
4822020,2003,1,0,47699.74048
4822020,2004,1,0,47157.24178
4822020,2005,1,0,49428.51939
4822020,2006,1,0,51815.96012
4822020,2007,1,1,55179.16321
4822020,2008,1,1,51704.00677
4822020,2009,1,1,56427.88052
4822050,2003,0,0,40616.54794
4822050,2004,0,0,40151.92728
4822050,2005,0,0,38014.89942
4822050,2006,0,0,39129.90085
4822050,2007,0,1,37808.20024
4822050,2008,0,1,37083.00576
4822050,2009,0,1,38061.55045
4822120,2003,0,0,46206.8287
4822120,2004,0,0,44385.89057
4822120,2005,0,0,42481.99236
4822120,2006,0,0,44128.84995
4822120,2007,0,1,42150.7115
4822120,2008,0,1,42222.00267
4822120,2009,0,1,41592.90867
4822140,2003,0,0,46743.83206
4822140,2004,0,0,43305.16964
4822140,2005,0,0,43404.89755
4822140,2006,0,0,44200.95755
4822140,2007,0,1,42931.42491
4822140,2008,0,1,41994.99122
4822140,2009,0,1,44336.3079
4822170,2003,0,0,43528.67659
4822170,2004,0,0,42398.89852
4822170,2005,0,0,42120.09172
4822170,2006,0,0,44852.8558
4822170,2007,0,1,43381.55753
4822170,2008,0,1,43300.99863
4822170,2009,0,1,44871.16725
4822230,2003,0,0,42299.02123
4822230,2004,0,0,41204.14496
4822230,2005,0,0,40235.79735
4822230,2006,0,0,41695.09484
4822230,2007,0,1,41078.47404
4822230,2008,0,1,41790.99533
4822230,2009,0,1,42420.658
4822260,2003,0,0,44332.46037
4822260,2004,0,0,43370.1404
4822260,2005,0,0,41612.98455
4822260,2006,0,0,43573.40818
4822260,2007,0,1,39797.12185
4822260,2008,0,1,40291.01391
4822260,2009,0,1,40950.02299
4822320,2003,0,0,40854.06525
4822320,2004,0,0,39986.65605
4822320,2005,0,0,38729.90402
4822320,2006,0,0,41116.33499
4822320,2007,0,1,41105.23961
4822320,2008,0,1,40739.98978
4822320,2009,0,1,41480.56763
4822350,2003,0,0,37308.96716
4822350,2004,0,0,38283.46948
4822350,2005,0,0,37676.10342
4822350,2006,0,0,40488.80766
4822350,2007,0,1,39186.36513
4822350,2008,0,1,37499.98864
4822350,2009,0,1,39527.356
4822380,2003,0,0,44702.19913
4822380,2004,0,0,43829.59597
4822380,2005,0,0,42134.39425
4822380,2006,0,0,43547.98404
4822380,2007,0,1,43041.66084
4822380,2008,0,1,44474.99923
4822380,2009,0,1,44857.64686
4822410,2003,0,0,42404.31712
4822410,2004,0,0,41712.59447
4822410,2005,0,0,40325.99539
4822410,2006,0,0,42754.01971
4822410,2007,0,1,42435.9934
4822410,2008,0,1,41333.98441
4822410,2009,0,1,42306.72678
4822470,2003,0,0,47549.95009
4822470,2004,0,0,46970.3022
4822470,2005,0,0,45356.29904
4822470,2006,0,0,50432.69176
4822470,2007,0,1,48592.31477
4822470,2008,0,1,46600.99867
4822470,2009,0,1,49015.34105
4822500,2003,1,0,42473.32326
4822500,2004,1,0,41380.84091
4822500,2005,1,0,41251.09031
4822500,2006,1,0,42072.47839
4822500,2007,1,1,40907.47736
4822500,2008,1,1,39509.98186
4822500,2009,1,1,41666.87228
4822530,2003,0,0,47156.83703
4822530,2004,0,0,46856.26002
4822530,2005,0,0,46233.01148
4822530,2006,0,0,47295.05908
4822530,2007,0,1,47514.90965
4822530,2008,0,1,47069.98572
4822530,2009,0,1,47997.21364
4822560,2003,1,0,42255.7188
4822560,2004,1,0,42226.75433
4822560,2005,1,0,41839.60682
4822560,2006,1,0,43008.42502
4822560,2007,1,1,42595.66436
4822560,2008,1,1,41314.00373
4822560,2009,1,1,42852.76444
4822590,2003,1,0,43671.42145
4822590,2004,1,0,44007.43502
4822590,2005,1,0,43726.09824
4822590,2006,1,0,45963.73987
4822590,2007,1,1,46773.30767
4822590,2008,1,1,45448.00601
4822590,2009,1,1,47333.27768
4822620,2003,1,0,40016.33551
4822620,2004,1,0,39650.32348
4822620,2005,1,0,38333.88639
4822620,2006,1,0,39146.84652
4822620,2007,1,1,38214.01758
4822620,2008,1,1,38884.01012
4822620,2009,1,1,41353.65925
4822650,2003,0,0,42912.10435
4822650,2004,0,0,40275.0709
4822650,2005,0,0,37234.99735
4822650,2006,0,0,41503.2411
4822650,2007,0,1,41032.11644
4822650,2008,0,1,37755.01798
4822650,2009,0,1,34472.52601
4822680,2003,1,0,39481.65692
4822680,2004,1,0,37405.69367
4822680,2005,1,0,38203.01316
4822680,2006,1,0,37415.86181
4822680,2007,1,1,38621.9071
4822680,2008,1,1,37375.98998
4822680,2009,1,1,39716.40084
4822710,2003,0,0,39900.52741
4822710,2004,0,0,39956.99861
4822710,2005,0,0,37710.21712
4822710,2006,0,0,39806.19377
4822710,2007,0,1,39908.36692
4822710,2008,0,1,40407.9939
4822710,2009,0,1,41739.61399
4822740,2003,0,0,41268.24616
4822740,2004,0,0,40666.08139
4822740,2005,0,0,38823.39015
4822740,2006,0,0,41586.99884
4822740,2007,0,1,40786.95086
4822740,2008,0,1,39097.00094
4822740,2009,0,1,39463.24907
4822770,2003,0,0,44313.73485
4822770,2004,0,0,44558.03974
4822770,2005,0,0,42814.20281
4822770,2006,0,0,42535.66676
4822770,2007,0,1,44424.9357
4822770,2008,0,1,44414.98059
4822770,2009,0,1,45922.99191
4822800,2003,0,0,40883.29681
4822800,2004,0,0,38749.74358
4822800,2005,0,0,36943.50589
4822800,2006,0,0,39614.30359
4822800,2007,0,1,38171.80264
4822800,2008,0,1,37646.0055
4822800,2009,0,1,39167.04907
4822830,2003,0,0,41655.50915
4822830,2004,0,0,40603.38018
4822830,2005,0,0,38532.98494
4822830,2006,0,0,40822.7133
4822830,2007,0,1,40967.20991
4822830,2008,0,1,39192.00856
4822830,2009,0,1,38940.15671
4822850,2003,0,0,39542.47508
4822850,2004,0,0,38145.52838
4822850,2005,0,0,37842.21702
4822850,2006,0,0,41044.24893
4822850,2007,0,1,40724.14097
4822850,2008,0,1,39840.98229
4822850,2009,0,1,40701.54377
4822890,2003,0,0,45976.32207
4822890,2004,0,0,43603.87853
4822890,2005,0,0,42540.29144
4822890,2006,0,0,44612.20981
4822890,2007,0,1,43788.40137
4822890,2008,0,1,42058.99908
4822890,2009,0,1,43344.13214
4822920,2003,0,0,41416.84759
4822920,2004,0,0,42832.09044
4822920,2005,0,0,42059.60074
4822920,2006,0,0,43764.22907
4822920,2007,0,1,47564.37268
4822920,2008,0,1,46343.0175
4822920,2009,0,1,47153.64411
4822970,2003,0,0,42067.3429
4822970,2004,0,0,39972.9682
4822970,2005,0,0,40705.5032
4822970,2006,0,0,42157.2643
4822970,2007,0,1,41776.80935
4822970,2008,0,1,41196.99383
4822970,2009,0,1,44542.82953
4822980,2003,0,0,44490.44084
4822980,2004,0,0,43773.70436
4822980,2005,0,0,42651.39408
4822980,2006,0,0,44603.74406
4822980,2007,0,1,44019.10388
4822980,2008,0,1,42913.00469
4822980,2009,0,1,44844.85759
4823010,2003,0,0,43822.36531
4823010,2004,0,0,42906.17076
4823010,2005,0,0,41653.68181
4823010,2006,0,0,42334.29265
4823010,2007,0,1,41722.22239
4823010,2008,0,1,42321.98063
4823010,2009,0,1,43856.69019
4823040,2003,1,0,42082.55058
4823040,2004,1,0,41581.4864
4823040,2005,1,0,43374.11123
4823040,2006,1,0,43572.36932
4823040,2007,1,1,42299.02123
4823040,2008,1,1,42638.98985
4823040,2009,1,1,43967.3731
4823070,2003,0,0,41164.12246
4823070,2004,0,0,39473.63772
4823070,2005,0,0,38409.78281
4823070,2006,0,0,42681.95235
4823070,2007,0,1,41567.72833
4823070,2008,0,1,40675.00228
4823070,2009,0,1,42585.50997
4823100,2003,0,0,47275.03711
4823100,2004,0,0,45818.87664
4823100,2005,0,0,44694.09991
4823100,2006,0,0,46553.07023
4823100,2007,0,1,46904.14276
4823100,2008,0,1,45755.99717
4823100,2009,0,1,46785.21912
4823140,2003,0,0,41075.18343
4823140,2004,0,0,40157.63317
4823140,2005,0,0,40995.89687
4823140,2006,0,0,43762.10055
4823140,2007,0,1,41137.16162
4823140,2008,0,1,41873.01759
4823140,2009,0,1,44014.36041
4823160,2003,1,0,38838.16589
4823160,2004,1,0,37483.18391
4823160,2005,1,0,36797.19572
4823160,2006,1,0,38311.59247
4823160,2007,1,1,40326.57226
4823160,2008,1,1,36661.00856
4823160,2009,1,1,38777.50645
4823190,2003,1,0,38848.68638
4823190,2004,1,0,39212.57098
4823190,2005,1,0,36392.40033
4823190,2006,1,0,40011.83258
4823190,2007,1,1,39055.52385
4823190,2008,1,1,39132.9983
4823190,2009,1,1,40784.77266
4823250,2003,0,0,52589.14492
4823250,2004,0,0,51927.01687
4823250,2005,0,0,51237.9821
4823250,2006,0,0,53236.35645
4823250,2007,0,1,53574.43766
4823250,2008,0,1,53956.9987
4823250,2009,0,1,55167.90305
4823280,2003,0,0,42837.19672
4823280,2004,0,0,40573.72966
4823280,2005,0,0,39674.79636
4823280,2006,0,0,40200.51073
4823280,2007,0,1,39238.8692
4823280,2008,0,1,40353.00185
4823280,2009,0,1,40543.94612
4823310,2003,0,0,46708.71749
4823310,2004,0,0,47324.83715
4823310,2005,0,0,44356.39659
4823310,2006,0,0,46470.38873
4823310,2007,0,1,47731.22997
4823310,2008,0,1,46387.98679
4823310,2009,0,1,46980.65084
4823370,2003,0,0,44493.92019
4823370,2004,0,0,41938.31934
4823370,2005,0,0,40866.10612
4823370,2006,0,0,43227.84437
4823370,2007,0,1,43153.90829
4823370,2008,0,1,41842.00097
4823370,2009,0,1,41619.29498
4823400,2003,0,0,40931.28185
4823400,2004,0,0,40008.28402
4823400,2005,0,0,39077.50532
4823400,2006,0,0,40915.98295
4823400,2007,0,1,39800.23416
4823400,2008,0,1,38622.0176
4823400,2009,0,1,39006.31534
4823430,2003,0,0,42726.0583
4823430,2004,0,0,41405.94753
4823430,2005,0,0,40098.3162
4823430,2006,0,0,43152.59136
4823430,2007,0,1,42537.97904
4823430,2008,0,1,45043.00771
4823430,2009,0,1,45894.57738
4823460,2003,0,0,44065.72623
4823460,2004,0,0,43156.99501
4823460,2005,0,0,42432.51311
4823460,2006,0,0,44182.91961
4823460,2007,0,1,42794.44526
4823460,2008,0,1,42618.98799
4823460,2009,0,1,41535.70987
4823490,2003,0,0,43623.46894
4823490,2004,0,0,41238.34609
4823490,2005,0,0,40012.48128
4823490,2006,0,0,41097.24338
4823490,2007,0,1,40889.96453
4823490,2008,0,1,40024.99934
4823490,2009,0,1,41395.32667
4823640,2003,0,0,51220.24741
4823640,2004,0,0,50427.88235
4823640,2005,0,0,49445.02069
4823640,2006,0,0,50888.48013
4823640,2007,0,1,51736.90619
4823640,2008,0,1,51579.99621
4823640,2009,0,1,52535.30826
4823670,2003,0,0,41079.88438
4823670,2004,0,0,40246.5429
4823670,2005,0,0,40917.81695
4823670,2006,0,0,43140.94648
4823670,2007,0,1,42352.58562
4823670,2008,0,1,41332.99894
4823670,2009,0,1,43217.29199
4823700,2003,1,0,38901.33159
4823700,2004,1,0,37120.68873
4823700,2005,1,0,36846.70949
4823700,2006,1,0,40499.42767
4823700,2007,1,1,39848.65808
4823700,2008,1,1,38580.0142
4823700,2009,1,1,39875.00262
4823730,2003,1,0,43342.64406
4823730,2004,1,0,44665.21044
4823730,2005,1,0,43739.31928
4823730,2006,1,0,45532.29874
4823730,2007,1,1,43321.81634
4823730,2008,1,1,41682.01468
4823730,2009,1,1,42964.60122
4823760,2003,1,0,41515.11698
4823760,2004,1,0,39528.37381
4823760,2005,1,0,39735.30572
4823760,2006,1,0,40416.74253
4823760,2007,1,1,38431.36419
4823760,2008,1,1,39649.00003
4823760,2009,1,1,39423.63921
4823790,2003,0,0,42050.97772
4823790,2004,0,0,40619.33695
4823790,2005,0,0,39516.38792
4823790,2006,0,0,43156.83038
4823790,2007,0,1,43733.81351
4823790,2008,0,1,42665.9991
4823790,2009,0,1,43073.77213
4823820,2003,0,0,44779.42849
4823820,2004,0,0,44586.51972
4823820,2005,0,0,43984.60994
4823820,2006,0,0,45570.44009
4823820,2007,0,1,45220.07731
4823820,2008,0,1,45174.99081
4823820,2009,0,1,46579.49363
4823850,2003,0,0,44544.23137
4823850,2004,0,0,43436.28565
4823850,2005,0,0,42472.1081
4823850,2006,0,0,43284.02969
4823850,2007,0,1,40731.36539
4823850,2008,0,1,40137.99146
4823850,2009,0,1,41028.32088
4823880,2003,0,0,41019.04867
4823880,2004,0,0,39502.14527
4823880,2005,0,0,39865.11662
4823880,2006,0,0,42343.82178
4823880,2007,0,1,42534.89603
4823880,2008,0,1,42528.00063
4823880,2009,0,1,43577.56386
4823910,2003,0,0,48508.18564
4823910,2004,0,0,47675.95514
4823910,2005,0,0,46846.78763
4823910,2006,0,0,47319.46669
4823910,2007,0,1,46892.82711
4823910,2008,0,1,46982.98072
4823910,2009,0,1,46843.7944
4823970,2003,1,0,43254.89662
4823970,2004,1,0,41787.8469
4823970,2005,1,0,42901.09716
4823970,2006,1,0,44771.22988
4823970,2007,1,1,46799.09734
4823970,2008,1,1,45053.01765
4823970,2009,1,1,46040.20683
4824000,2003,0,0,41732.72812
4824000,2004,0,0,41629.37778
4824000,2005,0,0,39331.59582
4824000,2006,0,0,41628.30587
4824000,2007,0,1,40646.88873
4824000,2008,0,1,40090.01882
4824000,2009,0,1,39521.96581
4824030,2003,0,0,43192.89946
4824030,2004,0,0,42778.49076
4824030,2005,0,0,42014.49988
4824030,2006,0,0,42931.05643
4824030,2007,0,1,41430.71377
4824030,2008,0,1,39324.99469
4824030,2009,0,1,42619.23186
4824060,2003,0,0,51097.39713
4824060,2004,0,0,51117.6242
4824060,2005,0,0,51347.99596
4824060,2006,0,0,53988.96321
4824060,2007,0,1,54166.68234
4824060,2008,0,1,53637.01147
4824060,2009,0,1,54843.97737
4824100,2003,0,0,45560.96693
4824100,2004,0,0,43902.55436
4824100,2005,0,0,42478.71086
4824100,2006,0,0,44242.28711
4824100,2007,0,1,45206.71046
4824100,2008,0,1,43995.97904
4824100,2009,0,1,45165.08298
4824120,2003,0,0,42481.54671
4824120,2004,0,0,42325.93623
4824120,2005,0,0,41235.7112
4824120,2006,0,0,43103.85198
4824120,2007,0,1,41882.88226
4824120,2008,0,1,41474.99019
4824120,2009,0,1,42937.64863
4824150,2003,0,0,43436.24422
4824150,2004,0,0,43608.41141
4824150,2005,0,0,43410.40332
4824150,2006,0,0,44941.87328
4824150,2007,0,1,44895.65122
4824150,2008,0,1,43513.98376
4824150,2009,0,1,44907.76974
4824180,2003,0,0,44617.95383
4824180,2004,0,0,42884.53032
4824180,2005,0,0,43400.50999
4824180,2006,0,0,44516.83975
4824180,2007,0,1,43830.64096
4824180,2008,0,1,43888.99098
4824180,2009,0,1,46053.38092
4824210,2003,0,0,42317.7429
4824210,2004,0,0,41277.10232
4824210,2005,0,0,40309.50034
4824210,2006,0,0,42813.3862
4824210,2007,0,1,43107.55178
4824210,2008,0,1,43185.97977
4824210,2009,0,1,45301.9167
4824240,2003,0,0,41740.92761
4824240,2004,0,0,42333.88892
4824240,2005,0,0,43034.1908
4824240,2006,0,0,44267.73665
4824240,2007,0,1,42725.4471
4824240,2008,0,1,43338.01481
4824240,2009,0,1,45060.58029
4824260,2003,0,0,42155.09332
4824260,2004,0,0,41412.77948
4824260,2005,0,0,42667.91155
4824260,2006,0,0,44026.03111
4824260,2007,0,1,43422.74209
4824260,2008,0,1,42676.00988
4824260,2009,0,1,44223.64185
4824300,2003,1,0,44477.54418
4824300,2004,1,0,41972.52944
4824300,2005,1,0,41164.20098
4824300,2006,1,0,39740.45971
4824300,2007,1,1,37017.17905
4824300,2008,1,1,37832.00516
4824300,2009,1,1,40005.72772
4824330,2003,0,0,52328.24677
4824330,2004,0,0,51964.61727
4824330,2005,0,0,49746.40362
4824330,2006,0,0,50405.14007
4824330,2007,0,1,50943.78701
4824330,2008,0,1,50557.9939
4824330,2009,0,1,54040.99103
4824360,2003,0,0,37944.27014
4824360,2004,0,0,37303.06125
4824360,2005,0,0,37350.51284
4824360,2006,0,0,39642.95053
4824360,2007,0,1,38797.00039
4824360,2008,0,1,39065.99145
4824360,2009,0,1,41888.35476
4824420,2003,0,0,48380.67314
4824420,2004,0,0,48098.89306
4824420,2005,0,0,47295.60034
4824420,2006,0,0,49349.3427
4824420,2007,0,1,49820.08791
4824420,2008,0,1,50511.00528
4824420,2009,0,1,51983.05586
4824450,2003,0,0,44262.24878
4824450,2004,0,0,43478.47583
4824450,2005,0,0,42289.50218
4824450,2006,0,0,40793.05822
4824450,2007,0,1,38698.11542
4824450,2008,0,1,38416.01048
4824450,2009,0,1,38807.21366
4824480,2003,0,0,47619.01859
4824480,2004,0,0,47979.18219
4824480,2005,0,0,46073.50064
4824480,2006,0,0,48896.75328
4824480,2007,0,1,46631.18468
4824480,2008,0,1,45520.0117
4824480,2009,0,1,46571.72048
4824530,2003,0,0,43589.53444
4824530,2004,0,0,41791.27431
4824530,2005,0,0,39967.4029
4824530,2006,0,0,42593.99887
4824530,2007,0,1,42093.02661
4824530,2008,0,1,41573.00106
4824530,2009,0,1,47139.16624
4824590,2003,0,0,39348.25358
4824590,2004,0,0,37797.85339
4824590,2005,0,0,37089.79648
4824590,2006,0,0,40295.89412
4824590,2007,0,1,41556.39224
4824590,2008,0,1,40993.98118
4824590,2009,0,1,41947.95936
4824600,2003,0,0,43268.92427
4824600,2004,0,0,42549.33942
4824600,2005,0,0,41828.59549
4824600,2006,0,0,42557.94287
4824600,2007,0,1,43206.45375
4824600,2008,0,1,44795.01853
4824600,2009,0,1,45426.51316
4824630,2003,0,0,44452.99146
4824630,2004,0,0,42485.51723
4824630,2005,0,0,40587.81676
4824630,2006,0,0,41348.49321
4824630,2007,0,1,41301.98844
4824630,2008,0,1,41511.98933
4824630,2009,0,1,42778.77633
4824660,2003,0,0,49097.86805
4824660,2004,0,0,47337.3405
4824660,2005,0,0,48732.1882
4824660,2006,0,0,48181.25549
4824660,2007,0,1,46124.41024
4824660,2008,0,1,46224.98757
4824660,2009,0,1,46311.56053
4824730,2003,0,0,42379.73679
4824730,2004,0,0,41124.37416
4824730,2005,0,0,40497.61242
4824730,2006,0,0,42950.13975
4824730,2007,0,1,43022.08553
4824730,2008,0,1,41717.01031
4824730,2009,0,1,42501.76779
4824750,2003,1,0,46439.64248
4824750,2004,1,0,43429.45121
4824750,2005,1,0,46489.3162
4824750,2006,1,0,46678.16968
4824750,2007,1,1,48269.92709
4824750,2008,1,1,46221.98998
4824750,2009,1,1,49376.22311
4824780,2003,0,0,45278.98157
4824780,2004,0,0,43781.67854
4824780,2005,0,0,42526.01334
4824780,2006,0,0,44008.02259
4824780,2007,0,1,43474.24667
4824780,2008,0,1,44061.98622
4824780,2009,0,1,44897.10698
4824810,2003,0,0,41864.95186
4824810,2004,0,0,39808.81324
4824810,2005,0,0,42345.59863
4824810,2006,0,0,43662.46799
4824810,2007,0,1,43523.69542
4824810,2008,0,1,42706.0156
4824810,2009,0,1,43872.54473
4824840,2003,0,0,46601.08756
4824840,2004,0,0,46020.6722
4824840,2005,0,0,44410.32152
4824840,2006,0,0,46542.46068
4824840,2007,0,1,46621.93564
4824840,2008,0,1,44976.98926
4824840,2009,0,1,44942.34474
4824900,2003,1,0,42301.36099
4824900,2004,1,0,40174.75572
4824900,2005,1,0,38079.81289
4824900,2006,1,0,40703.98926
4824900,2007,1,1,39890.86335
4824900,2008,1,1,39256.01181
4824900,2009,1,1,42275.02605
4824930,2003,0,0,48849.81782
4824930,2004,0,0,47800.1971
4824930,2005,0,0,47085.52003
4824930,2006,0,0,47888.66978
4824930,2007,0,1,48104.07672
4824930,2008,0,1,49770.98458
4824930,2009,0,1,50681.52896
4824960,2003,0,0,44703.35019
4824960,2004,0,0,44113.44969
4824960,2005,0,0,43056.19419
4824960,2006,0,0,46042.13879
4824960,2007,0,1,45219.04231
4824960,2008,0,1,46852.99809
4824960,2009,0,1,47000.50332
4824990,2003,0,0,48784.31412
4824990,2004,0,0,47998.5411
4824990,2005,0,0,46685.11465
4824990,2006,0,0,48019.05267
4824990,2007,0,1,48098.93893
4824990,2008,0,1,48544.97709
4824990,2009,0,1,49410.23295
4825020,2003,0,0,41735.07635
4825020,2004,0,0,41148.30486
4825020,2005,0,0,41016.81896
4825020,2006,0,0,42661.80829
4825020,2007,0,1,42698.64454
4825020,2008,0,1,42645.98458
4825020,2009,0,1,44566.1993
4825110,2003,0,0,39265.18505
4825110,2004,0,0,39052.99119
4825110,2005,0,0,39098.38054
4825110,2006,0,0,40779.24989
4825110,2007,0,1,40227.66334
4825110,2008,0,1,38160.00974
4825110,2009,0,1,38022.91236
4825140,2003,0,0,42989.3158
4825140,2004,0,0,40878.11156
4825140,2005,0,0,40481.08577
4825140,2006,0,0,42671.37045
4825140,2007,0,1,41828.31626
4825140,2008,0,1,41212.98736
4825140,2009,0,1,46325.1657
4825170,2003,0,0,51460.11088
4825170,2004,0,0,49855.63967
4825170,2005,0,0,49287.6814
4825170,2006,0,0,50508.98214
4825170,2007,0,1,49836.52983
4825170,2008,0,1,49267.0038
4825170,2009,0,1,50373.85616
4825200,2003,0,0,48039.02324
4825200,2004,0,0,46388.87158
4825200,2005,0,0,45763.28502
4825200,2006,0,0,46223.40059
4825200,2007,0,1,44946.11661
4825200,2008,0,1,44480.9801
4825200,2009,0,1,45200.84754
4825230,2003,0,0,41313.88553
4825230,2004,0,0,41442.4108
4825230,2005,0,0,40769.29523
4825230,2006,0,0,42466.76184
4825230,2007,0,1,42256.76657
4825230,2008,0,1,41806.98024
4825230,2009,0,1,42262.24761
4825260,2003,0,0,48062.43969
4825260,2004,0,0,47890.26826
4825260,2005,0,0,47389.10427
4825260,2006,0,0,49421.44909
4825260,2007,0,1,50138.33865
4825260,2008,0,1,49871.9982
4825260,2009,0,1,51060.13207
4825290,2003,1,0,41175.82276
4825290,2004,1,0,39746.10713
4825290,2005,1,0,37123.91037
4825290,2006,1,0,40837.54893
4825290,2007,1,1,37779.36588
4825290,2008,1,1,38024.00022
4825290,2009,1,1,37728.77874
4825320,2003,0,0,40051.46046
4825320,2004,0,0,41588.34732
4825320,2005,0,0,41117.98191
4825320,2006,0,0,43156.83038
